1, 13797367808, 4096, 516813886
2, 19440189440, 4096, 516813886
3, 19451904000, 4096, 516813886
4, 19451584512, 4096, 516813886
5, 19532505088, 4096, 516813886
6, 19532808192, 4096, 516813886
7, 19532361728, 4096, 516813886
8, 19532959744, 4096, 516813886
9, 19533033472, 4096, 516813886
10, 19533111296, 4096, 516813886
11, 19533185024, 4096, 516813886
12, 19533783040, 4096, 516813886
13, 19533860864, 4096, 516813886
14, 19533410304, 4096, 516813886
15, 19534233600, 4096, 516813886
16, 19534835712, 4096, 516813886
17, 19534909440, 4096, 516813886
18, 19534008320, 4096, 516813886
19, 19534086144, 4096, 516813886
20, 19534159872, 4096, 516813886
21, 19534458880, 4096, 516813886
22, 19534462976, 4096, 516813886
23, 19535122432, 4096, 516813886
24, 19535126528, 4096, 516813886
25, 19535130624, 4096, 516813886
26, 19535851520, 4096, 516813886
27, 19535855616, 4096, 516813886
28, 19535990784, 4096, 516813886
29, 19535994880, 4096, 516813886
30, 19538980864, 4096, 516813886
31, 19538984960, 4096, 516813886
32, 19538989056, 4096, 516813886
33, 19539456000, 4096, 516813886
34, 19539460096, 4096, 516813886
35, 19539595264, 4096, 516813886
36, 19539599360, 4096, 516813886
37, 19539734528, 4096, 516813886
38, 19539738624, 4096, 516813886
39, 19540398080, 4096, 516813886
40, 19540402176, 4096, 516813886
41, 19540537344, 4096, 516813886
42, 19540541440, 4096, 516813886
43, 19541200896, 4096, 516813886
44, 19541204992, 4096, 516813886
45, 19536359424, 4096, 516813886
46, 19536433152, 4096, 516813886
47, 19536506880, 4096, 516813886
48, 19536580608, 4096, 516813886
49, 19536654336, 4096, 516813886
50, 19537293312, 4096, 516813886
51, 19537367040, 4096, 516813886
52, 19537965056, 4096, 516813886
53, 19538038784, 4096, 516813886
54, 19538112512, 4096, 516813886
55, 19538116608, 4096, 516813886
56, 19538546688, 4096, 516813886
57, 19538550784, 4096, 516813886
58, 12076224512, 4096, 516813886
59, 12076228608, 4096, 516813886
60, 12076232704, 4096, 516813886
61, 12076236800, 4096, 516813886
62, 12076240896, 4096, 516813886
63, 12076244992, 4096, 516813886
64, 12076249088, 4096, 516813886
65, 12076253184, 4096, 516813886
66, 12076257280, 4096, 516813886
67, 12076261376, 4096, 516813886
68, 12076265472, 4096, 516813886
69, 12076269568, 4096, 516813886
70, 12076273664, 4096, 516813886
71, 12076277760, 4096, 516813886
72, 12076281856, 4096, 516813886
73, 12076285952, 4096, 516813886
74, 12076290048, 4096, 516813886
75, 12076294144, 4096, 516813886
76, 12076298240, 4096, 516813886
77, 12076302336, 4096, 516813886
78, 12076306432, 4096, 516813886
79, 12076310528, 4096, 516813886
80, 12076314624, 4096, 516813886
81, 12076318720, 4096, 516813886
82, 12076322816, 4096, 516813886
83, 12076326912, 4096, 516813886
84, 12076331008, 4096, 516813886
85, 12076335104, 4096, 516813886
86, 12076339200, 4096, 516813886
87, 12076343296, 4096, 516813886
88, 12076347392, 4096, 516813886
89, 12076351488, 4096, 516813886
90, 12076355584, 4096, 516813886
91, 12076359680, 4096, 516813886
92, 12076363776, 4096, 516813886
93, 12076367872, 4096, 516813886
94, 12076371968, 4096, 516813886
95, 20315635712, 4096, 516813886
96, 20315639808, 4096, 516813886
97, 20315119616, 4096, 516813886
98, 12076376064, 4096, 516813886
99, 12076380160, 4096, 516813886
100, 12076384256, 4096, 516813886
101, 19532718080, 4096, 516813886
102, 19532730368, 4096, 516813886
103, 19532738560, 4096, 516813886
104, 19532709888, 4096, 516813886
105, 19532726272, 4096, 516813886
106, 19532746752, 4096, 516813886
107, 19532787712, 4096, 516813886
108, 19532804096, 4096, 516813886
109, 19532824576, 4096, 516813886
110, 19533385728, 4096, 516813886
111, 19533402112, 4096, 516813886
112, 19532898304, 4096, 516813886
113, 19532935168, 4096, 516813886
114, 19532951552, 4096, 516813886
115, 19532972032, 4096, 516813886
116, 19533012992, 4096, 516813886
117, 19533029376, 4096, 516813886
118, 19533049856, 4096, 516813886
119, 19533611008, 4096, 516813886
120, 19533627392, 4096, 516813886
121, 19533647872, 4096, 516813886
122, 19533684736, 4096, 516813886
123, 19533701120, 4096, 516813886
124, 19533721600, 4096, 516813886
125, 19533762560, 4096, 516813886
126, 19533778944, 4096, 516813886
127, 19533799424, 4096, 516813886
128, 19533836288, 4096, 516813886
129, 19533852672, 4096, 1316813886
130, 19533873152, 4096, 1316813886
131, 19534659584, 4096, 1316813886
132, 19534675968, 4096, 1316813886
133, 19534696448, 4096, 1316813886
134, 19534737408, 4096, 1316813886
135, 19534753792, 4096, 1316813886
136, 19534774272, 4096, 1316813886
137, 19534811136, 4096, 1316813886
138, 19534827520, 4096, 1316813886
139, 19534848000, 4096, 1316813886
140, 19534434304, 4096, 1316813886
141, 19534450688, 4096, 1316813886
142, 19533946880, 4096, 1316813886
143, 19533987840, 4096, 1316813886
144, 19534004224, 4096, 1316813886
145, 19534024704, 4096, 1316813886
146, 19534061568, 4096, 1316813886
147, 19534077952, 4096, 1316813886
148, 19534098432, 4096, 1316813886
149, 19535306752, 4096, 1316813886
150, 19535343616, 4096, 1316813886
151, 19535384576, 4096, 1316813886
152, 19535343616, 4096, 1316813886
153, 19535400960, 4096, 1316813886
154, 19535458304, 4096, 1316813886
155, 19535650816, 4096, 1316813886
156, 19535687680, 4096, 1316813886
157, 19535728640, 4096, 1316813886
158, 19536101376, 4096, 1316813886
159, 19536130048, 4096, 1316813886
160, 19536158720, 4096, 1316813886
161, 19539255296, 4096, 1316813886
162, 19539292160, 4096, 1316813886
163, 19539333120, 4096, 1316813886
164, 19539918848, 4096, 1316813886
165, 19539955712, 4096, 1316813886
166, 19539996672, 4096, 1316813886
167, 19540058112, 4096, 1316813886
168, 19540094976, 4096, 1316813886
169, 19540135936, 4096, 1316813886
170, 19540721664, 4096, 1316813886
171, 19540234240, 4096, 1316813886
172, 19540275200, 4096, 1316813886
173, 19540860928, 4096, 1316813886
174, 19540897792, 4096, 1316813886
175, 19540938752, 4096, 1316813886
176, 19541082112, 4096, 1316813886
177, 19541118976, 4096, 1316813886
178, 19541159936, 4096, 1316813886
179, 19536261120, 4096, 1316813886
180, 19536277504, 4096, 1316813886
181, 19536297984, 4096, 1316813886
182, 19536334848, 4096, 1316813886
183, 19536351232, 4096, 1316813886
184, 19536371712, 4096, 1316813886
185, 19536408576, 4096, 1316813886
186, 19536424960, 4096, 1316813886
187, 19536445440, 4096, 1316813886
188, 19537006592, 4096, 1316813886
189, 19537022976, 4096, 1316813886
190, 19537043456, 4096, 1316813886
191, 19537121280, 4096, 1316813886
192, 19537137664, 4096, 1316813886
193, 19537158144, 4096, 1316813886
194, 19537195008, 4096, 1316813886
195, 19537211392, 4096, 1316813886
196, 19537231872, 4096, 1316813886
197, 19537793024, 4096, 1316813886
198, 19537809408, 4096, 1316813886
199, 19537829888, 4096, 1316813886
200, 19537866752, 4096, 1316813886
201, 19537883136, 4096, 1316813886
202, 19537903616, 4096, 1316813886
203, 19537940480, 4096, 1316813886
204, 19537956864, 4096, 1316813886
205, 19537977344, 4096, 1316813886
206, 19538644992, 4096, 1316813886
207, 19538169856, 4096, 1316813886
208, 19538219008, 4096, 1316813886
209, 19538554880, 4096, 1316813886
210, 19538604032, 4096, 1316813886
211, 19538653184, 4096, 1316813886
212, 19532505088, 4096, 1316813886
213, 19532808192, 4096, 1316813886
214, 19532361728, 4096, 1316813886
215, 19532959744, 4096, 1316813886
216, 19533033472, 4096, 1316813886
217, 19533111296, 4096, 1316813886
218, 19533185024, 4096, 1316813886
219, 19533783040, 4096, 1316813886
220, 19533860864, 4096, 1316813886
221, 19533410304, 4096, 1316813886
222, 19534233600, 4096, 1316813886
223, 19534835712, 4096, 1316813886
224, 19534909440, 4096, 1316813886
225, 19534008320, 4096, 1316813886
226, 19534086144, 4096, 1316813886
227, 19534159872, 4096, 1316813886
228, 19534458880, 4096, 1316813886
229, 19534462976, 4096, 1316813886
230, 19535122432, 4096, 1316813886
231, 19535126528, 4096, 1316813886
232, 19535130624, 4096, 1316813886
