1, 13797367808, 4096, 515413886
2, 19440189440, 4096, 1315413886
3, 19451904000, 4096, 515413886
4, 19451584512, 4096, 1315413886
5, 19532505088, 4096, 515413886
6, 19532808192, 4096, 1315413886
7, 19532361728, 4096, 515413886
8, 19532959744, 4096, 1315413886
9, 19533033472, 4096, 515413886
10, 19533111296, 4096, 1315413886
11, 19533185024, 4096, 515413886
12, 19533783040, 4096, 1315413886
13, 19533860864, 4096, 515413886
14, 19533410304, 4096, 1315413886
15, 19534233600, 4096, 515413886
16, 19534835712, 4096, 1315413886
17, 19534909440, 4096, 515413886
18, 19534008320, 4096, 1315413886
19, 19534086144, 4096, 515413886
20, 19534159872, 4096, 1315413886
21, 19534458880, 4096, 515413886
22, 19534462976, 4096, 1315413886
23, 19535122432, 4096, 515413886
24, 19535126528, 4096, 1315413886
25, 19535130624, 4096, 515413886
26, 19535851520, 4096, 1315413886
27, 19535855616, 4096, 515413886
28, 19535990784, 4096, 1315413886
29, 19535994880, 4096, 515413886
30, 19538980864, 4096, 1315413886
31, 19538984960, 4096, 515413886
32, 19538989056, 4096, 1315413886
33, 19539456000, 4096, 515413886
34, 19539460096, 4096, 1315413886
35, 19539595264, 4096, 515413886
36, 19539599360, 4096, 1315413886
37, 19539734528, 4096, 515413886
38, 19539738624, 4096, 1315413886
39, 19540398080, 4096, 515413886
40, 19540402176, 4096, 1315413886
41, 19540537344, 4096, 515413886
42, 19540541440, 4096, 1315413886
43, 19541200896, 4096, 515413886
44, 19541204992, 4096, 1315413886
45, 19536359424, 4096, 515413886
46, 19536433152, 4096, 1315413886
47, 19536506880, 4096, 515413886
48, 19536580608, 4096, 1315413886
49, 19536654336, 4096, 515413886
50, 19537293312, 4096, 1315413886
51, 19537367040, 4096, 515413886
52, 19537965056, 4096, 1315413886
53, 19538038784, 4096, 515413886
54, 19538112512, 4096, 1315413886
55, 19538116608, 4096, 515413886
56, 19538546688, 4096, 1315413886
57, 19538550784, 4096, 515413886
58, 12076224512, 4096, 1315413886
59, 12076228608, 4096, 515413886
60, 12076232704, 4096, 1315413886
61, 12076236800, 4096, 515413886
62, 12076240896, 4096, 1315413886
63, 12076244992, 4096, 515413886
64, 12076249088, 4096, 1315413886
65, 12076253184, 4096, 515413886
66, 12076257280, 4096, 1315413886
67, 12076261376, 4096, 515413886
68, 12076265472, 4096, 1315413886
69, 12076269568, 4096, 515413886
70, 12076273664, 4096, 1315413886
71, 12076277760, 4096, 515413886
72, 12076281856, 4096, 1315413886
73, 12076285952, 4096, 515413886
74, 12076290048, 4096, 1315413886
75, 12076294144, 4096, 515413886
76, 12076298240, 4096, 1315413886
77, 12076302336, 4096, 515413886
78, 12076306432, 4096, 1315413886
79, 12076310528, 4096, 515413886
80, 12076314624, 4096, 1315413886
81, 12076318720, 4096, 515413886
82, 12076322816, 4096, 1315413886
83, 12076326912, 4096, 515413886
84, 12076331008, 4096, 1315413886
85, 12076335104, 4096, 515413886
86, 12076339200, 4096, 1315413886
87, 12076343296, 4096, 515413886
88, 12076347392, 4096, 1315413886
89, 12076351488, 4096, 515413886
90, 12076355584, 4096, 1315413886
91, 12076359680, 4096, 515413886
92, 12076363776, 4096, 1315413886
93, 12076367872, 4096, 515413886
94, 12076371968, 4096, 1315413886
95, 20315635712, 4096, 515413886
96, 20315639808, 4096, 1315413886
97, 20315119616, 4096, 515413886
